ticket_id,customer_id,booking_id,agent_id,issue_type,channel,country,created_at,wait_time,resolution_time,csat_score,escalated,refund_requested,sla_breached
TKT0080407,CUST005791,BKG0009083,AGT0047,Refund Inquiry,email,Philippines,2023-07-01 12:21:00,65,102,4,False,False,True
TKT0080408,CUST017562,BKG0029451,AGT0064,Refund Inquiry,call,Thailand,2024-07-08 20:46:00,17,19,4,False,True,False
TKT0080409,CUST010651,BKG0017816,AGT0025,Booking Modification,call,Vietnam,2024-04-25 09:04:00,8,8,5,True,False,False
TKT0080410,CUST001304,BKG0025000,AGT0055,Payment Issue,chat,Singapore,2024-03-01 12:36:00,14,14,5,False,True,False
TKT0080411,CUST015603,BKG0007192,AGT0023,Booking Modification,chat,Thailand,2023-10-02 14:48:00,5,8,3,False,False,False
TKT0080412,CUST006484,BKG0030294,AGT0049,Booking Modification,call,Thailand,2024-12-22 15:03:00,11,31,5,False,False,False
TKT0080413,CUST006551,BKG0005035,AGT0097,Booking Modification,chat,Thailand,2024-08-24 12:17:00,8,13,4,False,False,False
TKT0080414,CUST013883,BKG0004590,AGT0052,Cancellation Request,email,Indonesia,2024-07-02 06:48:00,42,69,3,False,False,True
TKT0080415,CUST006675,BKG0045690,AGT0135,Cancellation Request,email,Thailand,2024-07-25 20:52:00,41,43,5,False,True,True
TKT0080416,CUST009338,BKG0020131,AGT0085,Cancellation Request,email,India,2024-06-11 17:11:00,68,100,4,False,False,True
TKT0080417,CUST015141,BKG0020414,AGT0105,Cancellation Request,call,Vietnam,2024-01-27 13:45:00,13,13,4,False,True,False
TKT0080418,CUST007559,BKG0045659,AGT0022,Booking Modification,call,Philippines,2023-11-16 09:15:00,10,26,5,False,False,False
TKT0080419,CUST008545,BKG0000494,AGT0150,Refund Inquiry,chat,India,2023-10-22 06:45:00,12,27,3,False,False,False
TKT0080420,CUST013000,BKG0023912,AGT0140,Refund Inquiry,email,Vietnam,2023-05-01 16:08:00,55,65,5,True,True,True
TKT0080421,CUST008794,BKG0041326,AGT0061,Payment Issue,chat,Indonesia,2023-06-17 05:59:00,20,35,4,False,True,False
TKT0080422,CUST010454,BKG0020593,AGT0060,Hotel Complaint,chat,Thailand,2023-07-04 03:15:00,8,16,4,False,False,False
TKT0080423,CUST013452,BKG0026451,AGT0143,Cancellation Request,email,Thailand,2024-11-19 14:33:00,61,100,3,True,False,True
TKT0080424,CUST009453,BKG0014185,AGT0147,Refund Inquiry,call,India,2023-04-05 11:22:00,16,24,5,False,True,False
TKT0080425,CUST014618,BKG0002905,AGT0065,Cancellation Request,email,Philippines,2023-11-07 21:49:00,38,51,3,False,False,True
TKT0080426,CUST010687,BKG0041538,AGT0042,Booking Modification,chat,Philippines,2023-02-19 14:09:00,7,27,5,False,False,False
TKT0080427,CUST014617,BKG0014143,AGT0096,Refund Inquiry,chat,Philippines,2024-01-04 06:35:00,13,26,5,False,False,False
TKT0080428,CUST002079,BKG0044313,AGT0026,Refund Inquiry,chat,Vietnam,2023-12-02 19:17:00,17,20,4,False,True,False
TKT0080429,CUST013252,BKG0018489,AGT0120,Booking Modification,chat,Vietnam,2023-03-19 08:23:00,11,11,4,False,False,False
TKT0080430,CUST015459,BKG0022590,AGT0005,Payment Issue,chat,India,2024-12-01 06:09:00,14,14,3,False,True,False
TKT0080431,CUST010994,BKG0004412,AGT0087,Payment Issue,email,Thailand,2023-01-26 09:21:00,64,96,3,False,True,True
TKT0080432,CUST006050,BKG0026774,AGT0042,Booking Modification,email,Indonesia,2024-07-15 06:46:00,20,20,3,False,False,False
TKT0080433,CUST001590,BKG0000427,AGT0062,Cancellation Request,call,Indonesia,2024-12-19 12:58:00,19,31,4,False,False,False
TKT0080434,CUST006047,BKG0033642,AGT0039,Booking Modification,call,Indonesia,2024-12-04 20:49:00,14,45,5,False,False,False
TKT0080435,CUST010767,BKG0031536,AGT0148,Booking Modification,chat,Thailand,2023-04-27 17:59:00,6,7,5,False,True,False
TKT0080436,CUST004327,BKG0018318,AGT0150,Cancellation Request,chat,Indonesia,2024-09-20 12:20:00,12,12,4,False,True,False
TKT0080437,CUST007101,BKG0040863,AGT0131,Cancellation Request,call,Vietnam,2024-12-16 14:36:00,16,33,5,False,False,False
TKT0080438,CUST011631,BKG0038722,AGT0089,Cancellation Request,email,Thailand,2023-08-22 06:24:00,53,93,4,False,True,True
TKT0080439,CUST007253,BKG0038610,AGT0092,Cancellation Request,chat,Vietnam,2023-11-05 18:58:00,10,10,2,False,True,False
TKT0080440,CUST008093,BKG0020921,AGT0103,Payment Issue,email,Indonesia,2024-09-27 13:06:00,81,120,3,False,False,True
TKT0080441,CUST000564,BKG0011644,AGT0067,Refund Inquiry,email,Vietnam,2023-04-08 16:44:00,63,83,3,False,False,True
TKT0080442,CUST011295,BKG0033008,AGT0051,Hotel Complaint,chat,Thailand,2023-02-05 15:54:00,12,24,4,False,True,False
TKT0080443,CUST013988,BKG0012825,AGT0030,Booking Modification,chat,Philippines,2023-02-04 06:17:00,7,7,3,False,False,False
TKT0080444,CUST017412,BKG0044162,AGT0052,Refund Inquiry,chat,Philippines,2023-02-02 11:22:00,16,27,4,False,True,False
TKT0080445,CUST013264,BKG0020048,AGT0068,Hotel Complaint,email,India,2024-12-28 16:02:00,46,48,3,False,False,True
TKT0080446,CUST011733,BKG0024945,AGT0068,Payment Issue,email,India,2024-09-12 17:32:00,47,66,4,True,True,True
TKT0080447,CUST013732,BKG0037634,AGT0064,Booking Modification,chat,Thailand,2024-06-10 08:47:00,5,12,3,False,False,False
TKT0080448,CUST009077,BKG0022192,AGT0023,Refund Inquiry,call,Singapore,2024-02-15 20:43:00,18,18,5,False,True,False
TKT0080449,CUST009051,BKG0003423,AGT0124,Cancellation Request,chat,Vietnam,2024-01-26 11:33:00,6,8,3,False,True,False
TKT0080450,CUST016573,BKG0005984,AGT0115,Cancellation Request,email,Philippines,2024-12-22 20:56:00,36,36,3,True,False,True
TKT0080451,CUST000175,BKG0023268,AGT0019,Payment Issue,chat,Thailand,2023-07-09 02:45:00,22,22,3,False,False,False
TKT0080452,CUST002741,BKG0047831,AGT0025,Refund Inquiry,chat,India,2024-12-11 17:16:00,9,16,5,False,True,False
TKT0080453,CUST010544,BKG0016852,AGT0128,Payment Issue,email,Vietnam,2024-12-12 07:24:00,39,57,4,False,True,True
TKT0080454,CUST015207,BKG0027151,AGT0143,Payment Issue,chat,India,2024-07-19 15:24:00,11,11,3,False,True,False
TKT0080455,CUST009891,BKG0010180,AGT0011,Booking Modification,call,Vietnam,2024-07-12 19:42:00,5,11,3,False,False,False
TKT0080456,CUST004405,BKG0043689,AGT0133,Booking Modification,call,Vietnam,2024-01-25 02:22:00,10,34,5,True,False,False
TKT0080457,CUST010649,BKG0040205,AGT0040,Refund Inquiry,email,Indonesia,2023-11-19 04:25:00,68,94,4,True,True,True
TKT0080458,CUST011120,BKG0040901,AGT0119,Hotel Complaint,call,Indonesia,2023-05-04 08:34:00,17,28,5,False,False,False
TKT0080459,CUST003597,BKG0027531,AGT0117,Hotel Complaint,email,Philippines,2024-11-21 15:21:00,36,46,4,False,False,True
TKT0080460,CUST005441,BKG0011026,AGT0078,Payment Issue,chat,India,2023-09-19 18:02:00,15,30,5,False,False,False
TKT0080461,CUST013997,BKG0043270,AGT0054,Refund Inquiry,email,India,2023-11-07 10:17:00,55,75,4,False,False,True
TKT0080462,CUST015114,BKG0037857,AGT0004,Booking Modification,email,Thailand,2023-07-03 08:10:00,19,30,4,False,False,False
TKT0080463,CUST013978,BKG0042487,AGT0056,Booking Modification,call,India,2024-09-25 08:29:00,9,9,5,False,False,False
TKT0080464,CUST011041,BKG0046750,AGT0119,Hotel Complaint,call,Vietnam,2023-06-18 11:19:00,13,20,4,False,False,False
TKT0080465,CUST000811,BKG0017274,AGT0047,Cancellation Request,call,India,2023-01-21 18:37:00,13,21,3,False,True,False
TKT0080466,CUST010668,BKG0028361,AGT0138,Cancellation Request,chat,Singapore,2024-06-14 22:24:00,15,18,4,False,True,False
TKT0080467,CUST015808,BKG0040141,AGT0104,Booking Modification,email,Singapore,2023-01-25 06:03:00,28,33,5,False,False,False
TKT0080468,CUST017211,BKG0043660,AGT0084,Cancellation Request,chat,India,2024-06-03 19:10:00,13,13,4,True,False,False
TKT0080469,CUST001466,BKG0002345,AGT0013,Hotel Complaint,email,Philippines,2024-05-05 16:14:00,27,37,3,False,False,False
TKT0080470,CUST010651,BKG0044142,AGT0118,Cancellation Request,chat,India,2023-02-03 07:42:00,9,23,4,False,False,False
TKT0080471,CUST007053,BKG0000058,AGT0102,Payment Issue,chat,Singapore,2024-02-23 07:32:00,10,35,4,False,True,False
TKT0080472,CUST016845,BKG0023493,AGT0043,Booking Modification,call,Vietnam,2024-01-12 02:15:00,13,15,5,False,True,False
TKT0080473,CUST005446,BKG0022345,AGT0109,Booking Modification,chat,Indonesia,2024-11-23 13:29:00,11,11,3,False,False,False
TKT0080474,CUST002861,BKG0001322,AGT0063,Cancellation Request,email,Vietnam,2023-01-16 21:22:00,36,58,3,False,True,True
TKT0080475,CUST013094,BKG0037900,AGT0107,Cancellation Request,chat,Singapore,2023-08-14 02:02:00,9,9,3,False,True,False
TKT0080476,CUST001280,BKG0040614,AGT0013,Payment Issue,call,Vietnam,2024-06-20 20:05:00,21,33,5,False,False,False
TKT0080477,CUST017204,BKG0008380,AGT0017,Cancellation Request,chat,Thailand,2024-02-20 16:27:00,11,21,3,False,False,False
TKT0080478,CUST004433,BKG0010089,AGT0093,Cancellation Request,call,Indonesia,2023-04-20 07:29:00,19,27,5,False,False,False
TKT0080479,CUST000409,BKG0005538,AGT0091,Refund Inquiry,chat,Singapore,2023-09-23 11:34:00,7,10,2,True,True,False
TKT0080480,CUST004239,BKG0011741,AGT0110,Payment Issue,chat,India,2023-02-03 10:40:00,18,18,4,False,False,False
TKT0080481,CUST006824,BKG0016061,AGT0098,Booking Modification,chat,Singapore,2023-07-10 08:11:00,10,48,2,False,False,False
TKT0080482,CUST012054,BKG0023706,AGT0094,Refund Inquiry,call,India,2023-06-08 16:59:00,27,37,3,False,True,False
TKT0080483,CUST005042,BKG0007602,AGT0136,Payment Issue,email,Thailand,2024-08-24 14:37:00,53,65,4,False,True,True
TKT0080484,CUST009270,BKG0044175,AGT0042,Refund Inquiry,chat,Philippines,2023-04-06 12:02:00,17,25,4,False,True,False
TKT0080485,CUST006983,BKG0044186,AGT0011,Cancellation Request,chat,Vietnam,2024-02-19 21:43:00,14,26,5,False,False,False
TKT0080486,CUST015675,BKG0009726,AGT0114,Refund Inquiry,call,India,2023-01-12 16:09:00,26,58,5,False,True,False
TKT0080487,CUST014994,BKG0012325,AGT0087,Refund Inquiry,chat,Philippines,2024-08-13 12:14:00,10,32,4,False,True,False
TKT0080488,CUST005030,BKG0034828,AGT0043,Refund Inquiry,call,Indonesia,2023-08-03 10:05:00,23,26,3,True,True,False
TKT0080489,CUST011102,BKG0020648,AGT0032,Cancellation Request,chat,Philippines,2024-02-01 10:07:00,11,15,4,True,False,False
TKT0080490,CUST015025,BKG0023580,AGT0091,Cancellation Request,email,Indonesia,2024-04-28 08:52:00,49,62,2,False,True,True
TKT0080491,CUST004900,BKG0033453,AGT0130,Booking Modification,call,Singapore,2023-12-26 03:51:00,19,23,5,False,True,False
TKT0080492,CUST001042,BKG0003736,AGT0137,Payment Issue,email,Thailand,2024-06-24 09:28:00,84,119,4,True,False,True
TKT0080493,CUST003456,BKG0004353,AGT0076,Booking Modification,chat,Thailand,2023-05-10 12:59:00,10,10,5,False,False,False
TKT0080494,CUST016414,BKG0042094,AGT0088,Refund Inquiry,chat,Indonesia,2024-05-16 17:14:00,21,31,5,False,True,False
TKT0080495,CUST010755,BKG0016518,AGT0046,Refund Inquiry,email,Indonesia,2023-02-15 08:23:00,67,96,2,False,False,True
TKT0080496,CUST008785,BKG0029172,AGT0069,Cancellation Request,chat,India,2024-10-05 15:57:00,14,25,5,True,True,False
TKT0080497,CUST017873,BKG0046865,AGT0095,Cancellation Request,email,Philippines,2024-12-20 14:53:00,43,62,4,False,False,True
TKT0080498,CUST002704,BKG0048264,AGT0054,Cancellation Request,email,Indonesia,2023-07-11 12:53:00,59,87,5,True,True,True
TKT0080499,CUST006794,BKG0016059,AGT0090,Refund Inquiry,email,Indonesia,2024-02-19 13:45:00,70,105,4,False,True,True
TKT0080500,CUST013485,BKG0034091,AGT0120,Hotel Complaint,chat,Philippines,2024-02-26 06:54:00,9,9,5,False,True,False
TKT0080501,CUST013795,BKG0015203,AGT0136,Booking Modification,call,Philippines,2023-09-15 10:07:00,9,12,3,False,False,False
TKT0080502,CUST015866,BKG0036313,AGT0061,Booking Modification,chat,Indonesia,2024-06-19 15:37:00,8,8,2,False,False,False
TKT0080503,CUST005881,BKG0010275,AGT0095,Refund Inquiry,chat,Indonesia,2023-07-03 21:04:00,20,29,4,False,True,False
TKT0080504,CUST013121,BKG0048615,AGT0007,Hotel Complaint,chat,Philippines,2024-04-13 10:17:00,5,14,5,False,True,False
TKT0080505,CUST011615,BKG0036268,AGT0054,Booking Modification,email,Indonesia,2024-10-08 11:10:00,40,75,2,True,False,True
TKT0080506,CUST010287,BKG0009507,AGT0058,Payment Issue,email,Philippines,2023-12-19 12:42:00,87,129,2,False,False,True
TKT0080507,CUST012540,BKG0012626,AGT0045,Refund Inquiry,call,India,2024-04-21 12:55:00,23,48,5,False,True,False
TKT0080508,CUST016498,BKG0042897,AGT0017,Cancellation Request,call,Philippines,2024-12-12 19:23:00,16,16,4,False,False,False
TKT0080509,CUST012375,BKG0028834,AGT0114,Cancellation Request,chat,Vietnam,2023-04-05 09:16:00,16,16,5,False,False,False
TKT0080510,CUST000722,BKG0019559,AGT0064,Refund Inquiry,email,Thailand,2024-04-22 01:08:00,28,48,5,False,True,False
TKT0080511,CUST006106,BKG0011553,AGT0014,Hotel Complaint,call,Singapore,2023-06-25 07:53:00,15,15,4,False,False,False
TKT0080512,CUST010272,BKG0029619,AGT0071,Booking Modification,chat,Thailand,2024-03-26 01:13:00,9,26,4,False,False,False
TKT0080513,CUST010656,BKG0030362,AGT0130,Refund Inquiry,email,Singapore,2024-08-15 01:23:00,52,96,3,False,True,True
TKT0080514,CUST010956,BKG0008459,AGT0107,Payment Issue,chat,Philippines,2024-08-07 19:09:00,12,22,4,True,True,False
TKT0080515,CUST007579,BKG0043342,AGT0049,Booking Modification,email,Singapore,2023-09-02 16:25:00,27,39,4,False,True,False
TKT0080516,CUST013442,BKG0012690,AGT0142,Cancellation Request,email,Singapore,2023-11-15 09:40:00,36,37,2,False,True,True
TKT0080517,CUST015614,BKG0037578,AGT0074,Hotel Complaint,call,Thailand,2023-03-17 11:13:00,23,46,5,False,False,False
TKT0080518,CUST014928,BKG0034163,AGT0136,Payment Issue,chat,Vietnam,2023-04-14 20:09:00,18,41,5,False,True,False
TKT0080519,CUST011041,BKG0021829,AGT0005,Refund Inquiry,chat,Indonesia,2023-01-27 17:39:00,19,29,3,False,True,False
TKT0080520,CUST005782,BKG0038406,AGT0082,Payment Issue,chat,Indonesia,2023-11-06 09:36:00,24,24,4,False,False,False
TKT0080521,CUST012081,BKG0027268,AGT0100,Cancellation Request,call,Philippines,2023-09-18 12:38:00,17,24,4,False,False,False
TKT0080522,CUST014012,BKG0048591,AGT0132,Cancellation Request,email,Philippines,2023-08-09 05:56:00,44,63,5,False,False,True
TKT0080523,CUST005404,BKG0028243,AGT0088,Booking Modification,chat,Indonesia,2023-02-06 09:50:00,8,8,4,False,False,False
TKT0080524,CUST003572,BKG0024600,AGT0034,Booking Modification,chat,Vietnam,2024-03-03 14:41:00,9,19,4,False,False,False
TKT0080525,CUST006887,BKG0043602,AGT0094,Refund Inquiry,call,Indonesia,2024-08-01 00:26:00,20,35,3,False,True,False
TKT0080526,CUST012840,BKG0027068,AGT0061,Cancellation Request,email,Indonesia,2023-05-25 01:14:00,59,90,3,False,False,True
TKT0080527,CUST013520,BKG0040117,AGT0099,Hotel Complaint,chat,India,2024-03-01 09:33:00,11,18,4,False,True,False
TKT0080528,CUST007123,BKG0040369,AGT0087,Refund Inquiry,chat,Indonesia,2023-01-12 10:04:00,14,24,5,False,True,False
TKT0080529,CUST011982,BKG0020125,AGT0021,Refund Inquiry,email,Thailand,2024-09-18 11:32:00,57,83,4,False,False,True
TKT0080530,CUST013064,BKG0032910,AGT0034,Booking Modification,email,Thailand,2023-09-05 04:02:00,39,52,4,False,False,True
TKT0080531,CUST007377,BKG0040023,AGT0129,Cancellation Request,call,Thailand,2023-09-26 06:42:00,13,22,4,False,False,False
TKT0080532,CUST008857,BKG0045728,AGT0126,Hotel Complaint,call,Indonesia,2023-02-08 09:00:00,16,29,3,False,False,False
TKT0080533,CUST011698,BKG0041745,AGT0077,Refund Inquiry,email,Philippines,2023-11-24 00:53:00,53,70,4,False,True,True
TKT0080534,CUST004542,BKG0032856,AGT0126,Cancellation Request,email,Philippines,2023-11-12 16:41:00,71,108,3,True,True,True
TKT0080535,CUST015355,BKG0004992,AGT0066,Booking Modification,chat,Indonesia,2024-04-22 14:47:00,8,8,4,False,False,False
TKT0080536,CUST013957,BKG0009514,AGT0139,Booking Modification,call,India,2023-06-10 09:04:00,11,33,2,False,False,False
TKT0080537,CUST005491,BKG0031683,AGT0054,Refund Inquiry,chat,Indonesia,2023-03-28 10:18:00,13,16,3,False,True,False
TKT0080538,CUST004649,BKG0019474,AGT0043,Booking Modification,email,Indonesia,2024-09-09 19:01:00,37,59,3,False,False,True
TKT0080539,CUST010692,BKG0048377,AGT0089,Booking Modification,email,Indonesia,2024-03-04 16:35:00,42,70,4,False,False,True
TKT0080540,CUST007679,BKG0041816,AGT0045,Booking Modification,email,Vietnam,2024-08-14 05:06:00,33,46,4,False,False,True
TKT0080541,CUST008649,BKG0001825,AGT0037,Payment Issue,chat,Vietnam,2024-01-08 08:20:00,15,19,2,False,True,False
TKT0080542,CUST003320,BKG0023581,AGT0066,Booking Modification,email,Vietnam,2023-02-19 10:09:00,17,27,3,False,False,False
TKT0080543,CUST003378,BKG0037470,AGT0128,Booking Modification,email,Indonesia,2024-08-14 21:56:00,27,46,4,False,False,False
TKT0080544,CUST016723,BKG0020761,AGT0077,Refund Inquiry,chat,Thailand,2024-01-18 22:28:00,15,19,5,False,True,False
TKT0080545,CUST003899,BKG0033668,AGT0026,Payment Issue,call,India,2023-06-25 14:21:00,30,39,3,False,False,False
TKT0080546,CUST006451,BKG0048743,AGT0006,Cancellation Request,call,Thailand,2023-10-26 14:25:00,24,30,2,False,False,False
TKT0080547,CUST004025,BKG0037906,AGT0034,Payment Issue,call,Philippines,2024-10-05 11:52:00,19,42,5,True,False,False
TKT0080548,CUST007592,BKG0012278,AGT0139,Payment Issue,chat,Indonesia,2023-08-17 08:04:00,23,23,4,False,False,False
TKT0080549,CUST000383,BKG0001229,AGT0095,Booking Modification,chat,Philippines,2024-12-05 05:02:00,12,24,4,False,False,False
TKT0080550,CUST011668,BKG0030332,AGT0034,Hotel Complaint,call,India,2024-05-07 13:14:00,12,19,4,False,False,False
TKT0080551,CUST006288,BKG0048847,AGT0001,Hotel Complaint,chat,Vietnam,2024-06-02 09:48:00,6,6,4,False,False,False
TKT0080552,CUST014908,BKG0033876,AGT0072,Payment Issue,email,Vietnam,2024-11-11 16:57:00,81,130,3,True,True,True
TKT0080553,CUST000544,BKG0049057,AGT0098,Cancellation Request,call,India,2023-02-25 15:39:00,17,38,4,False,False,False
TKT0080554,CUST004864,BKG0038230,AGT0093,Cancellation Request,call,Singapore,2023-07-20 08:54:00,19,47,4,False,False,False
TKT0080555,CUST009409,BKG0007346,AGT0142,Booking Modification,chat,Philippines,2024-06-05 16:31:00,6,10,5,False,False,False
TKT0080556,CUST009075,BKG0021366,AGT0135,Payment Issue,chat,Thailand,2023-06-09 12:00:00,25,42,5,True,False,False
TKT0080557,CUST015758,BKG0006225,AGT0115,Booking Modification,email,Thailand,2024-09-16 17:26:00,25,46,3,False,False,False
TKT0080558,CUST008523,BKG0018567,AGT0093,Refund Inquiry,email,Thailand,2023-08-25 19:21:00,78,99,3,False,True,True
TKT0080559,CUST010520,BKG0001653,AGT0068,Cancellation Request,chat,Indonesia,2024-04-22 11:51:00,15,15,3,False,True,False
TKT0080560,CUST013248,BKG0005119,AGT0038,Payment Issue,chat,India,2023-06-08 15:19:00,26,31,4,False,False,False
TKT0080561,CUST013754,BKG0015528,AGT0114,Refund Inquiry,chat,Indonesia,2024-06-22 17:34:00,4,4,4,False,True,False
TKT0080562,CUST007437,BKG0006684,AGT0008,Cancellation Request,chat,Thailand,2023-05-14 13:29:00,13,35,4,False,False,False
TKT0080563,CUST001405,BKG0048534,AGT0049,Booking Modification,call,Vietnam,2024-09-27 23:14:00,6,6,3,False,True,False
TKT0080564,CUST003285,BKG0007484,AGT0055,Refund Inquiry,call,Indonesia,2023-06-16 09:58:00,15,31,3,False,True,False
TKT0080565,CUST007218,BKG0011396,AGT0059,Payment Issue,email,Indonesia,2024-08-09 15:27:00,65,94,4,False,False,True
TKT0080566,CUST013442,BKG0003122,AGT0051,Payment Issue,chat,Philippines,2024-07-10 04:52:00,19,27,4,False,True,False
TKT0080567,CUST017741,BKG0044706,AGT0012,Refund Inquiry,chat,Indonesia,2024-07-03 17:23:00,17,17,5,False,True,False
TKT0080568,CUST001409,BKG0036354,AGT0148,Refund Inquiry,call,Indonesia,2024-04-26 17:44:00,24,25,5,True,True,False
TKT0080569,CUST016676,BKG0040445,AGT0045,Payment Issue,call,India,2023-11-09 10:30:00,31,39,2,False,False,True
TKT0080570,CUST015960,BKG0041540,AGT0072,Cancellation Request,email,Vietnam,2023-11-02 09:37:00,43,58,3,False,False,True
TKT0080571,CUST016749,BKG0023554,AGT0130,Hotel Complaint,chat,India,2024-05-08 00:07:00,7,16,4,False,True,False
TKT0080572,CUST014415,BKG0034411,AGT0063,Booking Modification,email,Vietnam,2024-01-20 11:46:00,21,21,4,False,False,False
TKT0080573,CUST009319,BKG0001398,AGT0039,Cancellation Request,email,India,2023-04-22 10:10:00,44,56,5,False,False,True
